"chemical_ID","Confidence","score","Module_RTclust","mz","time","MatchCategory","theoretical.mz","delta_ppm","Name","Formula","MonoisotopicMass","Adduct","ISgroup","mean_int_vec","MD"
"HMDB40174",0,0,"7_1",180.10197,414.1,"Multiple",180.10191,0.33,"4-Ethyl-12-benzenediol","C8H10O2","138.068079564","M+ACN+H","ISgroup_7_11_11",24921033.5,0.102
"HMDB40175",0,0,"7_1",170.11765,397.7,"Multiple",170.11755,0.59,"4-Ethyl-2-methoxyphenol","C9H12O2","152.083729628","M+NH4","ISgroup_7_11_12",12449261.3,0.118
"HMDB40175",0,0,"9_1",175.07146,642.1,"Multiple",175.07295,8.51,"4-Ethyl-2-methoxyphenol","C9H12O2","152.083729628","M+Na","ISgroup_9_33_8",890131.3,0.071
"HMDB40175",0,0,"9_1",175.07146,642.1,"Multiple",175.07295,8.51,"4-Ethyl-2-methoxyphenol","C9H12O2","152.083729628","2M+2Na","ISgroup_9_33_8",890131.3,0.071
"HMDB40177",0,0,"7_21",353.0556,640.4,"Multiple",353.0552,1.13,"3-Ethyl-12-benzenediol","C8H10O2","138.068079564","2M+2K-H","ISgroup_7_13_6",9904028.4,0.056
"HMDB40177",0,0,"7_16",111.0687,584,"Multiple",111.06787,7.47,"3-Ethyl-12-benzenediol","C8H10O2","138.068079564","M+2ACN+2H","ISgroup_7_12_7",5247042.7,0.069
"HMDB40177",0,0,"7_1",180.10197,414.1,"Multiple",180.10191,0.33,"3-Ethyl-12-benzenediol","C8H10O2","138.068079564","M+ACN+H","ISgroup_7_11_11",24921033.5,0.102
"HMDB40180",0,0,"7_1",119.08353,345.7,"Multiple",119.08312,3.44,"Pentadecylbenzene","C21H36","288.281701152","M+3Na","ISgroup_7_9_9",14793979,0.084
"HMDB40181",0,0,"7_1",275.07137,591.4,"Multiple",275.07374,8.62,"Fagopyritol A2","C18H32O16","504.169034976","M+2Na","ISgroup_7_12_8",3138089,0.071
"HMDB40185",0,0,"16_1",148.07983,599.6,"Multiple",148.07906,5.2,"3-Mercapto-2-butanol","C4H10OS","106.045235632","M+ACN+H","ISgroup_16_12_8",3833957.1,0.08
"HMDB40191",0,0,"7_1",134.09035,246.4,"Multiple",134.08968,5,"()-2-Methylhexanal","C7H14O","114.10446507","2M+H+K","ISgroup_7_6_10",1498514.5,0.09
"HMDB40191",0,0,"17_1",159.07654,645.1,"Multiple",159.07563,5.72,"()-2-Methylhexanal","C7H14O","114.10446507","M+2Na-H","ISgroup_17_25_8",3740614.6,0.077
"HMDB40191",0,0,"4_1",159.07649,526.1,"Multiple",159.07563,5.41,"()-2-Methylhexanal","C7H14O","114.10446507","M+2Na-H","ISgroup_4_14_8",4395731.1,0.076
"HMDB40192",0,0,"1_1",388.03646,230.9,"Multiple",388.03559,2.24,"N-Nitrosothiazolidine-4-carboxylic acid","C4H6N2O3S","162.009912758","2M+ACN+Na","ISgroup_1_3_4",7476833.4,0.036
"HMDB40192",0,0,"7_1",244.02363,791.9,"Multiple",244.02215,6.07,"N-Nitrosothiazolidine-4-carboxylic acid","C4H6N2O3S","162.009912758","3M+2H","ISgroup_7_24_3",120613428.8,0.024
"HMDB40193",0,0,"17_1",116.07089,449.1,"Multiple",116.07021,5.86,"Ethyl nonanoate","C11H22O2","186.161979948","M+2Na","ISgroup_17_12_8",96049652.9,0.071
"HMDB40194",0,0,"7_1",212.16453,118.4,"Multiple",212.16451,0.09,"Methyl 2-nonenoate","C10H18O2","170.13067982","M+ACN+H","ISgroup_7_1_17",1468797.1,0.165
"HMDB40195",0,0,"13_1",117.04864,325.5,"Multiple",117.04935,6.07,"Ethyl octanoate","C10H20O2","172.146329884","M+Na+K","ISgroup_13_1_5",135324253.3,0.049
"HMDB40197",0,0,"16_1",193.05307,583.3,"Multiple",193.05165,7.36,"25-Dimethyl-3-furanthiol","C6H8OS","128.029585568","3M+2H","ISgroup_16_12_6",42452086.5,0.053
"HMDB40198",0,0,"7_1",170.06843,948.7,"Multiple",170.06748,5.59,"25-Dimethyl-3-(methylthio)furan","C7H10OS","142.045235632","2M+3H2O+2H","ISgroup_7_38_7",7739494.9,0.068
"HMDB40199",0,0,"8_1",122.03538,415.9,"Multiple",122.03465,5.98,"2-Methyl-3-(methyldithio)furan","C6H8OS2","160.001656258","M+2ACN+2H","ISgroup_8_21_4",12167527.8,0.035
"HMDB40202",0,0,"7_1",289.13933,537.3,"Multiple",289.1411,6.12,"Butyl 3-hydroxy-2-methylidenebutanoate","C9H16O3","172.109944378","3M+Na+K","ISgroup_7_12_14",5861064.3,0.139
"HMDB40203",0,0,"7_1",289.13933,537.3,"Multiple",289.1411,6.12,"2-Methylpropyl 3-hydroxy-2-methylidenebutanoate","C9H16O3","172.109944378","3M+Na+K","ISgroup_7_12_14",5861064.3,0.139
"HMDB40204",0,0,"7_1",198.12407,427.9,"Multiple",198.12384,1.16,"2-Methylbutyl 3-hydroxy-2-methylidenebutanoate","C10H18O3","186.125594442","2M+H+Na","ISgroup_7_11_13",2255777.8,0.124
"HMDB40204",0,0,"2_1",124.03949,194.9,"Multiple",124.03899,4.03,"2-Methylbutyl 3-hydroxy-2-methylidenebutanoate","C10H18O3","186.125594442","M+Na+K","ISgroup_2_3_4",86463131.5,0.039
"HMDB40204",0,0,"13_1",116.05167,325.4,"Multiple",116.05202,3.02,"2-Methylbutyl 3-hydroxy-2-methylidenebutanoate","C10H18O3","186.125594442","M+2Na","ISgroup_13_1_6",2505957,0.052
"HMDB40204",0,0,"2_2",124.03946,211.8,"Multiple",124.03899,3.79,"2-Methylbutyl 3-hydroxy-2-methylidenebutanoate","C10H18O3","186.125594442","M+Na+K","ISgroup_2_4_4",147079830.9,0.039
"HMDB40205",0,0,"13_1",116.05167,325.4,"Multiple",116.05202,3.02,"3-Methylbutyl 3-hydroxy-2-methylidenebutanoate","C10H18O3","186.125594442","M+2Na","ISgroup_13_1_6",2505957,0.052
"HMDB40205",0,0,"2_2",124.03946,211.8,"Multiple",124.03899,3.79,"3-Methylbutyl 3-hydroxy-2-methylidenebutanoate","C10H18O3","186.125594442","M+Na+K","ISgroup_2_4_4",147079830.9,0.039
"HMDB40205",0,0,"7_1",198.12407,427.9,"Multiple",198.12384,1.16,"3-Methylbutyl 3-hydroxy-2-methylidenebutanoate","C10H18O3","186.125594442","2M+H+Na","ISgroup_7_11_13",2255777.8,0.124
"HMDB40205",0,0,"2_1",124.03949,194.9,"Multiple",124.03899,4.03,"3-Methylbutyl 3-hydroxy-2-methylidenebutanoate","C10H18O3","186.125594442","M+Na+K","ISgroup_2_3_4",86463131.5,0.039
"HMDB40208",0,0,"7_1",212.16453,118.4,"Multiple",212.16451,0.09,"2-Propenyl heptanoate","C10H18O2","170.13067982","M+ACN+H","ISgroup_7_1_17",1468797.1,0.165
"HMDB40210",0,0,"7_36",195.07642,522.8,"Multiple",195.07819,9.07,"2-Propenyl hexanoate","C9H16O2","156.115029756","2M+2K","ISgroup_7_12_8",1576241.9,0.076
"HMDB40210",0,0,"7_19",120.09073,345.7,"Multiple",120.09134,5.08,"2-Propenyl hexanoate","C9H16O2","156.115029756","M+2ACN+2H","ISgroup_7_9_10",17007829.7,0.091
"HMDB40210",0,0,"17_1",90.05551,580.5,"Multiple",90.05576,2.78,"2-Propenyl hexanoate","C9H16O2","156.115029756","M+H+Na","ISgroup_17_22_6",8031004.6,0.056
"HMDB40210",0,0,"2_1",90.05551,539.5,"Multiple",90.05576,2.78,"2-Propenyl hexanoate","C9H16O2","156.115029756","M+H+Na","ISgroup_2_23_6",7155610.6,0.056
"HMDB40210",0,0,"7_44",90.05551,611.4,"Multiple",90.05576,2.78,"2-Propenyl hexanoate","C9H16O2","156.115029756","M+H+Na","ISgroup_7_12_6",10644370.3,0.056
"HMDB40210",0,0,"7_1",239.17551,148.6,"Multiple",239.17541,0.42,"2-Propenyl hexanoate","C9H16O2","156.115029756","M+2ACN+H","ISgroup_7_1_18",1582753.9,0.176
"HMDB40210",0,0,"7_36",195.07642,522.8,"Multiple",195.07819,9.07,"2-Propenyl hexanoate","C9H16O2","156.115029756","M+K","ISgroup_7_12_8",1576241.9,0.076
"HMDB40211",0,0,"13_1",117.04864,325.5,"Multiple",117.04935,6.07,"Butyl hexanoate","C10H20O2","172.146329884","M+Na+K","ISgroup_13_1_5",135324253.3,0.049
"HMDB40212",0,0,"12_1",160.1333,431.5,"Multiple",160.1332,0.62,"2-Hexenyl acetate","C8H14O2","142.099379692","M+NH4","ISgroup_12_14_14",8468685.3,0.133
"HMDB40212",0,0,"7_1",160.13332,496.9,"Multiple",160.1332,0.75,"2-Hexenyl acetate","C8H14O2","142.099379692","M+NH4","ISgroup_7_11_14",3884202.3,0.133
"HMDB40213",0,0,"7_1",212.16453,118.4,"Multiple",212.16451,0.09,"cis-3-Hexenyl isobutyrate","C10H18O2","170.13067982","M+ACN+H","ISgroup_7_1_17",1468797.1,0.165
"HMDB40214",0,0,"12_1",76.03997,627.3,"Multiple",76.04011,1.84,"cis-3-Hexenyl formate","C7H12O2","128.083729628","M+H+Na","ISgroup_12_32_4",5250723.2,0.04
"HMDB40214",0,0,"6_1",146.11759,256.3,"Multiple",146.11755,0.27,"cis-3-Hexenyl formate","C7H12O2","128.083729628","M+NH4","ISgroup_6_9_12",1285515.7,0.118
"HMDB40214",0,0,"2_1",146.11764,408.2,"Multiple",146.11755,0.62,"cis-3-Hexenyl formate","C7H12O2","128.083729628","M+NH4","ISgroup_2_17_12",84731467.6,0.118
"HMDB40214",0,0,"17_1",204.12315,338.5,"Multiple",204.12384,3.38,"cis-3-Hexenyl formate","C7H12O2","128.083729628","3M+H+Na","ISgroup_17_6_13",157193746.6,0.123
"HMDB40214",0,0,"17_16",146.11759,498.6,"Multiple",146.11755,0.27,"cis-3-Hexenyl formate","C7H12O2","128.083729628","M+NH4","ISgroup_17_16_12",157393956.9,0.118
"HMDB40214",0,0,"7_1",170.11765,397.7,"Multiple",170.11756,0.53,"cis-3-Hexenyl formate","C7H12O2","128.083729628","M+ACN+H","ISgroup_7_11_12",12449261.3,0.118
"HMDB40215",0,0,"7_1",160.13332,496.9,"Multiple",160.1332,0.75,"cis-3-Hexenyl acetate","C8H14O2","142.099379692","M+NH4","ISgroup_7_11_14",3884202.3,0.133
"HMDB40215",0,0,"12_1",160.1333,431.5,"Multiple",160.1332,0.62,"cis-3-Hexenyl acetate","C8H14O2","142.099379692","M+NH4","ISgroup_12_14_14",8468685.3,0.133
"HMDB40216",0,0,"9_1",175.07146,642.1,"Multiple",175.07295,8.51,"266-Trimethyl-2-cyclohexene-14-dione","C9H12O2","152.083729628","2M+2Na","ISgroup_9_33_8",890131.3,0.071
"HMDB40216",0,0,"9_1",175.07146,642.1,"Multiple",175.07295,8.51,"266-Trimethyl-2-cyclohexene-14-dione","C9H12O2","152.083729628","M+Na","ISgroup_9_33_8",890131.3,0.071
"HMDB40216",0,0,"7_1",170.11765,397.7,"Multiple",170.11755,0.59,"266-Trimethyl-2-cyclohexene-14-dione","C9H12O2","152.083729628","M+NH4","ISgroup_7_11_12",12449261.3,0.118
"HMDB40218",0,0,"7_1",287.044,545.6,"Multiple",287.04354,1.6,"2-Phenoxyethyl isobutyrate","C12H16O3","208.109944378","M+2K+H","ISgroup_7_12_5",12749421.8,0.044
"HMDB40218",0,0,"2_1",124.03949,194.9,"Multiple",124.04019,5.64,"2-Phenoxyethyl isobutyrate","C12H16O3","208.109944378","M+H+K","ISgroup_2_3_4",86463131.5,0.039
"HMDB40218",0,0,"2_2",124.03946,211.8,"Multiple",124.04019,5.89,"2-Phenoxyethyl isobutyrate","C12H16O3","208.109944378","M+H+K","ISgroup_2_4_4",147079830.9,0.039
"HMDB40218",0,0,"4_1",135.03028,403.3,"Multiple",135.03116,6.52,"2-Phenoxyethyl isobutyrate","C12H16O3","208.109944378","M+Na+K","ISgroup_4_5_4",2601752.9,0.03
"HMDB40221",0,0,"9_1",102.05541,652.1,"Multiple",102.05456,8.33,"Isoamyl butyrate","C9H18O2","158.13067982","M+2Na","ISgroup_9_33_6",2583091.3,0.055
"HMDB40222",0,0,"1_1",155.05413,403.4,"Multiple",155.05363,3.22,"2-Acetyl-5-methylpyridine","C8H9NO","135.068413915","2M+H+K","ISgroup_1_18_6",88553887.3,0.054
"HMDB40223",0,0,"1_1",155.05413,403.4,"Multiple",155.05363,3.22,"4-Acetyl-2-methylpyridine","C8H9NO","135.068413915","2M+H+K","ISgroup_1_18_6",88553887.3,0.054
"HMDB40224",0,0,"1_1",155.05413,403.4,"Multiple",155.05363,3.22,"4-Acetyl-3-methylpyridine","C8H9NO","135.068413915","2M+H+K","ISgroup_1_18_6",88553887.3,0.054
"HMDB40225",0,0,"2_1",124.03949,194.9,"Multiple",124.04019,5.64,"Isoamyl salicylate","C12H16O3","208.109944378","M+H+K","ISgroup_2_3_4",86463131.5,0.039
"HMDB40225",0,0,"2_2",124.03946,211.8,"Multiple",124.04019,5.89,"Isoamyl salicylate","C12H16O3","208.109944378","M+H+K","ISgroup_2_4_4",147079830.9,0.039
"HMDB40225",0,0,"7_1",287.044,545.6,"Multiple",287.04354,1.6,"Isoamyl salicylate","C12H16O3","208.109944378","M+2K+H","ISgroup_7_12_5",12749421.8,0.044
"HMDB40225",0,0,"4_1",135.03028,403.3,"Multiple",135.03116,6.52,"Isoamyl salicylate","C12H16O3","208.109944378","M+Na+K","ISgroup_4_5_4",2601752.9,0.03
"HMDB40231",0,0,"7_1",177.03615,402.9,"Multiple",177.03445,9.6,"1-(5-Methyl-2-thienyl)-1-propanone","C8H10OS","154.045235632","2M+2Na","ISgroup_7_11_4",14161599.7,0.036
"HMDB40231",0,0,"7_9",137.04327,493.3,"Multiple",137.04254,5.33,"1-(5-Methyl-2-thienyl)-1-propanone","C8H10OS","154.045235632","M+H-H2O","ISgroup_7_11_5",51862538.1,0.043
"HMDB40231",0,0,"18_1",182.06731,330.8,"Multiple",182.06748,0.93,"1-(5-Methyl-2-thienyl)-1-propanone","C8H10OS","154.045235632","2M+3H2O+2H","ISgroup_18_15_7",3796868.7,0.067
"HMDB40231",0,0,"7_1",177.03615,402.9,"Multiple",177.03445,9.6,"1-(5-Methyl-2-thienyl)-1-propanone","C8H10OS","154.045235632","M+Na","ISgroup_7_11_4",14161599.7,0.036
"HMDB40233",0,0,"7_1",226.18021,113.1,"Multiple",226.18015,0.27,"235688a-Hexahydro-2558a-tetramethyl-7H-1-benzopyran-7-one","C13H20O2","208.146329884","M+NH4","ISgroup_7_1_19",5417430.5,0.18
"HMDB40233",0,0,"17_1",116.07089,449.1,"Multiple",116.07141,4.48,"235688a-Hexahydro-2558a-tetramethyl-7H-1-benzopyran-7-one","C13H20O2","208.146329884","M+H+Na","ISgroup_17_12_8",96049652.9,0.071
"HMDB40234",0,0,"7_1",156.08496,438.7,"Multiple",156.08415,5.19,"Di-1-propenyl sulfide","C6H10S","114.05032101","M+ACN+H","ISgroup_7_11_9",11678064.8,0.085
"HMDB40236",0,0,"10_1",168.08805,253.6,"Multiple",168.08821,0.95,"34-Diethylthiophene","C8H12S","140.065971074","2M+3H2O+2H","ISgroup_10_5_9",968209.5,0.088
"HMDB40236",0,0,"16_1",303.11873,592.8,"Multiple",303.12116,8.02,"34-Diethylthiophene","C8H12S","140.065971074","2M+Na","ISgroup_16_12_12",3611999.3,0.119
"HMDB40236",0,0,"13_1",233.08951,325.7,"Multiple",233.08817,5.75,"34-Diethylthiophene","C8H12S","140.065971074","3M+2Na","ISgroup_13_1_9",2226878.8,0.09
"HMDB40243",0,9,"7_5",223.06353,494.4,"Multiple",223.06434,3.63,"224466-Hexamethyl-135-trithiane","C9H18S3","222.057062646","M+H","ISgroup_7_11_7",901529.8,0.064
"HMDB40243",0,9,"7_1",223.06362,443.3,"Multiple",223.06434,3.23,"224466-Hexamethyl-135-trithiane","C9H18S3","222.057062646","M+H","ISgroup_7_11_7",1055845.1,0.064
"HMDB40245",0,0,"15_1",185.0922,394.9,"Multiple",185.09368,8,"()-2-Methyl-3-(2-methylphenyl)propanal","C11H14O","162.10446507","2M+2Na","ISgroup_15_11_10",10069500.9,0.092
"HMDB40245",0,0,"11_1",282.11848,604.1,"Multiple",282.11986,4.89,"()-2-Methyl-3-(2-methylphenyl)propanal","C11H14O","162.10446507","3M+2K","ISgroup_11_40_12",2099985.3,0.118
"HMDB40245",0,0,"15_1",185.0922,394.9,"Multiple",185.09368,8,"()-2-Methyl-3-(2-methylphenyl)propanal","C11H14O","162.10446507","M+Na","ISgroup_15_11_10",10069500.9,0.092
"HMDB40245",0,0,"12_1",401.1248,313.1,"Multiple",401.12797,7.9,"()-2-Methyl-3-(2-methylphenyl)propanal","C11H14O","162.10446507","2M+2K-H","ISgroup_12_5_13",44248377.2,0.125
"HMDB40250",0,0,"7_1",218.97463,791.1,"Multiple",218.97327,6.21,"xi-Tetrahydro-2-thiophenethiol","C4H8S2","120.006741636","3M+2K","ISgroup_7_24_98",13937867.8,0.975
"HMDB40253",0,0,"17_1",218.13864,259.1,"Multiple",218.13869,0.23,"Propyl formate","C4H8O2","88.0524295","2M+ACN+H","ISgroup_17_2_14",117913733.7,0.139
"HMDB40253",0,0,"16_1",303.11873,592.8,"Multiple",303.12045,5.67,"Propyl formate","C4H8O2","88.0524295","3M+K","ISgroup_16_12_12",3611999.3,0.119
"HMDB40253",0,0,"7_1",106.08667,464.3,"Multiple",106.08625,3.96,"Propyl formate","C4H8O2","88.0524295","M+NH4","ISgroup_7_11_9",8223180.4,0.087
"HMDB40253",0,0,"17_35",86.06062,615.6,"Multiple",86.06004,6.74,"Propyl formate","C4H8O2","88.0524295","M+2ACN+2H","ISgroup_17_24_7",5473296.1,0.061
"HMDB40256",0,0,"4_1",325.08821,403.2,"Multiple",325.08653,5.17,"(S)-2-(4-Methoxyphenoxy)propanoic acid","C10H12O4","196.073558872","3M+Na+K","ISgroup_4_5_9",2564887.9,0.088
"HMDB40261",0,0,"17_1",133.03187,379.2,"Multiple",133.03134,3.98,"Glucosereductone","C3H4O3","88.016043994","3M+2H","ISgroup_17_8_4",2824753.7,0.032
"HMDB40261",0,0,"17_26",130.05002,651.9,"Multiple",130.04987,1.15,"Glucosereductone","C3H4O3","88.016043994","M+ACN+H","ISgroup_17_25_6",13485436,0.05
"HMDB40261",0,0,"7_39",171.0765,598.8,"Multiple",171.07642,0.47,"Glucosereductone","C3H4O3","88.016043994","M+2ACN+H","ISgroup_7_12_8",1126739.1,0.077
"HMDB40261",0,0,"7_1",194.06742,202.7,"Multiple",194.06591,7.78,"Glucosereductone","C3H4O3","88.016043994","2M+NH4","ISgroup_7_4_7",972541.7,0.067
"HMDB40261",0,0,"16_1",130.05002,599.4,"Multiple",130.04987,1.15,"Glucosereductone","C3H4O3","88.016043994","M+ACN+H","ISgroup_16_12_6",45747919,0.05
"HMDB40261",0,0,"17_24",106.0503,626.4,"Multiple",106.04987,4.05,"Glucosereductone","C3H4O3","88.016043994","M+NH4","ISgroup_17_24_6",2687297.3,0.05
"HMDB40262",0,9,"7_5",223.06353,494.4,"Multiple",223.06434,3.63,"246-Triethyl-135-trithiane","C9H18S3","222.057062646","M+H","ISgroup_7_11_7",901529.8,0.064
"HMDB40262",0,9,"7_1",223.06362,443.3,"Multiple",223.06434,3.23,"246-Triethyl-135-trithiane","C9H18S3","222.057062646","M+H","ISgroup_7_11_7",1055845.1,0.064
"HMDB40266",0,0,"17_1",116.07089,449.1,"Multiple",116.07021,5.86,"Nonyl acetate","C11H22O2","186.161979948","M+2Na","ISgroup_17_12_8",96049652.9,0.071
"HMDB40269",0,0,"16_1",148.07983,599.6,"Multiple",148.07863,8.1,"Choline bitartrate","C9H19NO7","253.116151967","M+ACN+2H","ISgroup_16_12_8",3833957.1,0.08
"HMDB40279",0,0,"7_1",271.12883,495.1,"Multiple",271.13062,6.6,"245-Trimethyl-13-dioxolane","C6H12O2","116.083729628","2M+K","ISgroup_7_11_13",2397503.5,0.129
"HMDB40279",0,0,"15_1",158.11765,447,"Multiple",158.11756,0.57,"245-Trimethyl-13-dioxolane","C6H12O2","116.083729628","M+ACN+H","ISgroup_15_15_12",5285075.7,0.118
"HMDB40280",0,0,"13_1",136.05071,359.6,"Multiple",136.05068,0.22,"1-(2-Furanyl)-1-propanone","C7H8O2","124.0524295","2M+H+Na","ISgroup_13_2_6",4029238.6,0.051
"HMDB40280",0,0,"7_5",166.08634,474.2,"Multiple",166.08626,0.48,"1-(2-Furanyl)-1-propanone","C7H8O2","124.0524295","M+ACN+H","ISgroup_7_11_9",10841494.7,0.086
"HMDB40280",0,0,"17_1",166.08635,261.1,"Multiple",166.08626,0.54,"1-(2-Furanyl)-1-propanone","C7H8O2","124.0524295","M+ACN+H","ISgroup_17_2_9",24821223.4,0.086
"HMDB40280",0,0,"7_1",166.08636,418.3,"Multiple",166.08626,0.6,"1-(2-Furanyl)-1-propanone","C7H8O2","124.0524295","M+ACN+H","ISgroup_7_11_9",7152153.4,0.086
"HMDB40280",0,0,"7_6",136.05083,493.5,"Multiple",136.05068,1.1,"1-(2-Furanyl)-1-propanone","C7H8O2","124.0524295","2M+H+Na","ISgroup_7_11_6",55716836.9,0.051
"HMDB40285",0,0,"7_23",119.08353,345.7,"Multiple",119.08352,0.08,"Anapear","C9H14O2","154.099379692","M+2ACN+2H","ISgroup_7_9_9",14793979,0.084
"HMDB40285",0,0,"4_1",100.03979,500.5,"Multiple",100.03891,8.8,"Anapear","C9H14O2","154.099379692","M+2Na","ISgroup_4_13_4",1163091.1,0.04
"HMDB40285",0,0,"7_1",172.13327,111.4,"Multiple",172.1332,0.41,"Anapear","C9H14O2","154.099379692","M+NH4","ISgroup_7_1_14",5600937.6,0.133
"HMDB40286",0,0,"1_1",377.13312,606.1,"Multiple",377.13429,3.1,"Benzyl cinnamate","C16H14O2","238.099379692","3M+H+K","ISgroup_1_37_14",1595263.3,0.133
"HMDB40288",0,0,"1_1",138.05587,230.9,"Multiple",138.05664,5.58,"2-(Ethylsulfonylmethyl)phenyl methylcarbamate","C11H15NO4S","257.072178663","M+H+NH4","ISgroup_1_3_6",450330980.4,0.056
"HMDB40291",0,0,"5_1",247.10056,494.8,"Multiple",247.10178,4.94,"Erinacine A","C25H36O6","432.251188884","M+Na+K","ISgroup_5_24_11",1086653,0.101
"HMDB40292",0,0,"2_6",137.04586,356.4,"Multiple",137.0467,6.13,"Imidacloprid","C9H10ClN5O2","255.052302296","M+H+NH4","ISgroup_2_15_5",35805216.9,0.046
"HMDB40292",0,0,"2_1",137.04588,289.5,"Multiple",137.0467,5.98,"Imidacloprid","C9H10ClN5O2","255.052302296","M+H+NH4","ISgroup_2_10_5",123536690.6,0.046
"HMDB40292",0,0,"7_1",137.04591,251.8,"Multiple",137.0467,5.76,"Imidacloprid","C9H10ClN5O2","255.052302296","M+H+NH4","ISgroup_7_6_5",2472300,0.046
"HMDB40295",0,0,"9_1",102.05541,652.1,"Multiple",102.05456,8.33,"Butyl pentanoate","C9H18O2","158.13067982","M+2Na","ISgroup_9_33_6",2583091.3,0.055
"HMDB40297",0,0,"9_1",175.07146,642.1,"Multiple",175.07054,5.26,"Ethyl pentanoate","C7H14O2","130.099379692","M+2Na-H","ISgroup_9_33_8",890131.3,0.071
"HMDB40297",0,0,"17_1",218.13864,259.1,"Multiple",218.13829,1.6,"Ethyl pentanoate","C7H14O2","130.099379692","3M+2Na","ISgroup_17_2_14",117913733.7,0.139
"HMDB40297",0,0,"7_1",172.13327,111.4,"Multiple",172.13321,0.35,"Ethyl pentanoate","C7H14O2","130.099379692","M+ACN+H","ISgroup_7_1_14",5600937.6,0.133
"HMDB40299",0,0,"7_1",148.09687,410.6,"Multiple",148.0983,9.66,"2-Ethyl-35-dimethylpyrazine","C8H12N2","136.100048394","2M+H+Na","ISgroup_7_11_10",58534719.1,0.097
"HMDB40299",0,0,"7_2",156.08496,438.7,"Multiple",156.08527,1.99,"2-Ethyl-35-dimethylpyrazine","C8H12N2","136.100048394","2M+H+K","ISgroup_7_11_9",11678064.8,0.085
"HMDB40299",0,0,"10_1",181.06946,496,"Multiple",181.07121,9.66,"2-Ethyl-35-dimethylpyrazine","C8H12N2","136.100048394","M+2Na-H","ISgroup_10_21_7",1281629.4,0.069
"HMDB40299",0,0,"11_1",181.06943,567.3,"Multiple",181.07121,9.83,"2-Ethyl-35-dimethylpyrazine","C8H12N2","136.100048394","M+2Na-H","ISgroup_11_40_7",3318870,0.069
"HMDB40299",0,0,"7_17",181.0694,590.8,"Multiple",181.07121,10,"2-Ethyl-35-dimethylpyrazine","C8H12N2","136.100048394","M+2Na-H","ISgroup_7_12_7",1776531.9,0.069
"HMDB40300",0,0,"5_1",247.10056,494.8,"Multiple",247.10231,7.08,"2-Amino-179-trimethylimidazo45-gquinoxaline","C12H13N5","227.117095441","2M+H+K","ISgroup_5_24_11",1086653,0.101
"HMDB40304",0,0,"14_1",133.02782,789.3,"Multiple",133.0268,7.67,"Cyclocommunol","C20H16O6","352.094688244","M+H+2Na","ISgroup_14_1863_3",304993393,0.028
"HMDB40305",0,0,"1_1",155.05413,403.4,"Multiple",155.05378,2.26,"(S)-(E)-2-(36-Dimethyl-2-heptenyl)-347-trihydroxyflavanone","C24H28O5","396.193674006","M+3Na","ISgroup_1_18_6",88553887.3,0.054
"HMDB40306",0,0,"16_1",193.05307,583.3,"Multiple",193.05475,8.7,"Morachalcone A","C20H20O5","340.13107375","M+2Na","ISgroup_16_12_6",42452086.5,0.053
"HMDB40308",0,0,"7_1",360.15015,606,"Multiple",360.14823,5.33,"58-Dihydroxy-347-trimethoxyflavan","C18H20O6","332.125988372","2M+3H2O+2H","ISgroup_7_12_16",4094981.2,0.15
"HMDB40311",0,0,"5_1",211.05646,651.4,"Multiple",211.05483,7.72,"34578-Pentamethoxyflavan","C20H24O6","360.1572885","M+Na+K","ISgroup_5_33_6",1798856.3,0.056
"HMDB40312",0,0,"1_1",155.05413,403.4,"Multiple",155.05378,2.26,"(S)-(E)-8-(36-Dimethyl-2-heptenyl)-457-trihydroxyflavanone","C24H28O5","396.193674006","M+3Na","ISgroup_1_18_6",88553887.3,0.054
"HMDB40316",0,0,"1_1",182.01478,332.8,"Multiple",182.01571,5.11,"Blumeatin","C16H14O6","302.07903818","M+Na+K","ISgroup_1_13_2",19337347.5,0.015
"HMDB40322",0,0,"4_1",135.03028,403.3,"Multiple",135.03032,0.3,"3-Hydroxy-4578-tetramethoxyflavone","C19H18O7","358.10525293","M+H+2Na","ISgroup_4_5_4",2601752.9,0.03
"HMDB40323",0,0,"11_1",209.04795,593.1,"Multiple",209.04967,8.23,"34578-Pentamethoxyflavone","C20H20O7","372.120902994","M+2Na","ISgroup_11_40_5",28118610.5,0.048
"HMDB40324",0,0,"2_6",137.04586,356.4,"Multiple",137.04597,0.8,"(7R8R)-3-Methoxy-34799-pentahydroxy-84-oxyneolignan","C19H24O7","364.152203122","M+H+2Na","ISgroup_2_15_5",35805216.9,0.046
"HMDB40324",0,0,"2_1",137.04588,289.5,"Multiple",137.04597,0.66,"(7R8R)-3-Methoxy-34799-pentahydroxy-84-oxyneolignan","C19H24O7","364.152203122","M+H+2Na","ISgroup_2_10_5",123536690.6,0.046
"HMDB40324",0,0,"7_1",137.04591,251.8,"Multiple",137.04597,0.44,"(7R8R)-3-Methoxy-34799-pentahydroxy-84-oxyneolignan","C19H24O7","364.152203122","M+H+2Na","ISgroup_7_6_5",2472300,0.046
"HMDB40326",0,0,"17_1",137.06522,230.3,"Multiple",137.06532,0.73,"7-Hydroxy-25-dimethyl-4H-1-benzopyran-4-one","C11H10O3","190.062994186","M+2ACN+2H","ISgroup_17_1_7",14420037.4,0.065
