"chemical_ID","Confidence","score","Module_RTclust","mz","time","MatchCategory","theoretical.mz","delta_ppm","Name","Formula","MonoisotopicMass","Adduct","ISgroup","mean_int_vec","MD"
"HMDB07381",0,0,"6_1",388.25425,110.1,"Multiple",388.25562,3.53,"DG(20:022:5(7Z10Z13Z16Z19Z)0:0)","C45H78O5","698.584925606","M+2K","ISgroup_6_1_26",4190298.6,0.254
"HMDB07380",0,0,"6_1",388.25425,110.1,"Multiple",388.25562,3.53,"DG(20:022:5(4Z7Z10Z13Z16Z)0:0)","C45H78O5","698.584925606","M+2K","ISgroup_6_1_26",4190298.6,0.254
"HMDB07355",0,0,"6_1",388.25425,110.1,"Multiple",388.25562,3.53,"DG(18:4(6Z9Z12Z15Z)24:1(15Z)0:0)","C45H78O5","698.584925606","M+2K","ISgroup_6_1_26",4190298.6,0.254
"HMDB06972",0,0,"18_1",326.84386,184.1,"Unique",326.84537,4.62,"CDP-DG(16:018:2(9Z12Z))","C46H81N3O15P2","977.514291961","M+3H","ISgroup_18_2_85",3877597.6,0.844
"HMDB06961",0,0,"4_1",157.09727,349.4,"Multiple",157.09716,0.7,"Hydroxyacetone","C3H6O2","74.036779436","M+2ACN+H","ISgroup_4_1_10",12893486.7,0.097
"HMDB06955",0,0,"16_1",161.06316,469.9,"Multiple",161.06331,0.93,"3-Hydroxy-2-methylpyridine-45-dicarboxylate","C8H7NO5","197.032422339","M+3ACN+2H","ISgroup_16_5_7",3763846.9,0.063
"HMDB06900",0,0,"7_1",210.07229,599.7,"Multiple",210.07368,6.62,"(S)-2-Aceto-2-hydroxybutanoic acid","C6H10O4","146.057908808","M+ACN+Na","ISgroup_7_12_8",1243393.2,0.072
"HMDB06875",0,0,"7_1",155.08153,438.6,"Multiple",155.0815,0.19,"1-Pyrroline-2-carboxylic acid","C5H7NO2","113.047678473","M+ACN+H","ISgroup_7_11_9",157041817.1,0.082
"HMDB06869",0,0,"1_1",120.03255,230.9,"Multiple",120.03344,7.41,"S-(2-Methylbutanoyl)-dihydrolipoamide","C13H25NO2S2","291.132670429","M+3Na","ISgroup_1_3_4",1413995.4,0.033
"HMDB06867",0,0,"1_1",120.03255,230.9,"Multiple",120.03344,7.41,"S-(3-Methylbutanoyl)-dihydrolipoamide-E","C13H25NO2S2","291.132670429","M+3Na","ISgroup_1_3_4",1413995.4,0.033
"HMDB06831",0,9,"6_1",146.11759,256.3,"Multiple",146.11755,0.27,"3-Dehydroxycarnitine","C7H15NO2","145.110278729","M+H","ISgroup_6_9_12",1285515.7,0.118
"HMDB06831",0,9,"17_1",146.11759,498.6,"Multiple",146.11755,0.27,"3-Dehydroxycarnitine","C7H15NO2","145.110278729","M+H","ISgroup_17_16_12",157393956.9,0.118
"HMDB06831",0,9,"2_1",146.11764,408.2,"Unique",146.11755,0.62,"3-Dehydroxycarnitine","C7H15NO2","145.110278729","M+H","ISgroup_2_17_12",84731467.6,0.118
"HMDB06809",0,0,"3_1",159.01712,577.6,"Multiple",159.01724,0.75,"Nicotinate D-ribonucleoside","C11H14NO6","256.082112185","M+Na+K","ISgroup_3_1_2",13569601.3,0.017
"HMDB06806",0,0,"14_1",480.00489,789.1,"Multiple",480.00834,7.19,"Propinol adenylate","C13H18N5O8P","403.089299089","M+2K-H","ISgroup_14_1863_1",7639026.4,0.005
"HMDB06802",0,0,"8_1",180.00822,333,"Multiple",180.00681,7.83,"O-Phospho-4-hydroxy-L-threonine","C4H10NO7P","215.019488191","M+H-2H2O","ISgroup_8_14_1",18974416.1,0.008
"HMDB06792",0,0,"7_1",360.15015,606,"Multiple",360.15003,0.33,"Epimelibiose","C12H22O11","342.116211546","M+NH4","ISgroup_7_12_16",4094981.2,0.15
"HMDB06791",0,0,"7_1",184.06398,325.5,"Multiple",184.06418,1.09,"Melibiitol","C12H24O11","344.13186161","M+H+Na","ISgroup_7_8_7",6388697.6,0.064
"HMDB06790",0,0,"2_1",272.13391,514.4,"Multiple",272.13399,0.29,"Galactosylglycerol","C9H18O8","254.100167552","M+NH4","ISgroup_2_22_14",1871386.6,0.134
"HMDB06779",0,0,"2_1",136.06182,159.3,"Multiple",136.06312,9.55,"Indole-56-quinone","C8H5NO2","147.032028409","M+3ACN+2H","ISgroup_2_1_7",9103671.8,0.062
"HMDB06779",0,0,"2_2",136.06183,182.3,"Multiple",136.06312,9.48,"Indole-56-quinone","C8H5NO2","147.032028409","M+3ACN+2H","ISgroup_2_3_7",59648690.1,0.062
"HMDB06772",0,0,"10_1",201.12344,558.3,"Multiple",201.12231,5.62,"Adrenosterone","C19H24O3","300.172544634","2M+3H","ISgroup_10_26_13",584626.6,0.123
"HMDB06768",0,0,"10_1",201.12344,558.3,"Multiple",201.12231,5.62,"19-Oxoandrost-4-ene-317-dione","C19H24O3","300.172544634","2M+3H","ISgroup_10_26_13",584626.6,0.123
"HMDB06722",0,0,"7_1",212.16453,118.4,"Multiple",212.16531,3.68,"25-Hydroxytachysterol3","C27H44O2","400.334130652","M+H+Na","ISgroup_7_1_17",1468797.1,0.165
"HMDB06721",0,0,"7_1",212.16453,118.4,"Multiple",212.16531,3.68,"56-trans-25-Hydroxyvitamin D3","C27H44O2","400.334130652","M+H+Na","ISgroup_7_1_17",1468797.1,0.165
"HMDB06709",0,0,"10_1",201.12344,558.3,"Multiple",201.12538,9.65,"Ubiquinone-2","C19H26O4","318.18310932","M+2ACN+2H","ISgroup_10_26_13",584626.6,0.123
"HMDB06603",0,0,"7_1",360.15015,606,"Multiple",360.15003,0.33,"3-b-Galactopyranosyl glucose","C12H22O11","342.116211546","M+NH4","ISgroup_7_12_16",4094981.2,0.15
"HMDB06556",0,9,"9_1",148.06048,652.1,"Multiple",148.06043,0.34,"L-4-Hydroxyglutamate semialdehyde","C5H9NO4","147.053157781","M+H","ISgroup_9_33_7",46510449.8,0.06
"HMDB06556",0,9,"4_1",148.0605,620.1,"Multiple",148.06043,0.47,"L-4-Hydroxyglutamate semialdehyde","C5H9NO4","147.053157781","M+H","ISgroup_4_23_7",1760828.4,0.06
"HMDB06534",0,0,"5_1",145.98552,182.9,"Multiple",145.98576,1.64,"D-Xylulose 1-phosphate","C5H11O8P","230.01915384","M+Na+K","ISgroup_5_1_99",6560817.3,0.986
"HMDB06534",0,0,"14_1",365.01085,789,"Multiple",365.01395,8.49,"D-Xylulose 1-phosphate","C5H11O8P","230.01915384","3M+H+K","ISgroup_14_1863_2",7712323.7,0.011
"HMDB06511",0,0,"7_1",138.04676,493.3,"Multiple",138.04733,4.13,"23-Diketo-L-gulonate","C6H8O7","192.02700261","M+2ACN+2H","ISgroup_7_11_5",2531802,0.047
"HMDB06511",0,0,"7_29",223.0051,791.8,"Multiple",223.00319,8.56,"23-Diketo-L-gulonate","C6H8O7","192.02700261","2M+Na+K","ISgroup_7_24_1",7219830.8,0.005
"HMDB06509",0,0,"15_1",147.09966,532.7,"Multiple",147.09943,1.56,"Nervonyl carnitine","C6H16N","102.128274517","M+2Na-H","ISgroup_15_21_10",2348579.8,0.1
"HMDB06509",0,0,"7_36",147.09967,491.2,"Multiple",147.09943,1.63,"Nervonyl carnitine","C6H16N","102.128274517","M+2Na-H","ISgroup_7_11_10",1797170.7,0.1
"HMDB06509",0,0,"7_1",184.16975,111.8,"Multiple",184.1686,6.24,"Nervonyl carnitine","C6H16N","102.128274517","3M+Na+K","ISgroup_7_1_17",5725425,0.17
"HMDB06509",0,0,"7_19",133.10542,306.1,"Multiple",133.10446,7.21,"Nervonyl carnitine","C6H16N","102.128274517","2M+Na+K","ISgroup_7_8_11",6286510,0.105
"HMDB06492",0,0,"3_1",695.91394,789.8,"Multiple",695.91443,0.7,"4-Nitrophenyl sulfate","C6H5NO6S","218.983757587","3M+K","ISgroup_3_507_92",40789072.6,0.914
"HMDB06492",0,0,"14_1",480.00489,789.1,"Multiple",480.00134,7.4,"4-Nitrophenyl sulfate","C6H5NO6S","218.983757587","2M+ACN+H","ISgroup_14_1863_1",7639026.4,0.005
"HMDB06488",0,0,"16_1",193.05307,583.3,"Multiple",193.05402,4.92,"N-Acetyl-L-glutamate 5-semialdehyde","C7H11NO4","173.068807845","2M+H+K","ISgroup_16_12_6",42452086.5,0.053
"HMDB06488",0,0,"7_1",347.14502,374.3,"Multiple",347.14489,0.37,"N-Acetyl-L-glutamate 5-semialdehyde","C7H11NO4","173.068807845","2M+H","ISgroup_7_10_15",5623685.3,0.145
"HMDB06478",0,0,"13_1",117.04864,325.5,"Multiple",117.04935,6.07,"Iso-Valeraldehyde","C5H10O","86.073164942","2M+Na+K","ISgroup_13_1_5",135324253.3,0.049
"HMDB06462",0,0,"7_1",190.01268,403,"Multiple",190.01445,9.32,"Homocysteinesulfinic acid","C4H9NO4S","167.025228471","M+Na","ISgroup_7_11_2",2291827.3,0.013
"HMDB06462",0,0,"7_1",190.01268,403,"Multiple",190.01445,9.32,"Homocysteinesulfinic acid","C4H9NO4S","167.025228471","2M+2Na","ISgroup_7_11_2",2291827.3,0.013
"HMDB06458",0,0,"4_1",157.09727,349.4,"Multiple",157.09716,0.7,"D-Lactaldehyde","C3H6O2","74.036779436","M+2ACN+H","ISgroup_4_1_10",12893486.7,0.097
"HMDB06408",0,0,"14_1",363.01554,789.5,"Multiple",363.01777,6.14,"4-Hydroxy tolbutamide","C12H18N2O4S","286.098727764","M+2K-H","ISgroup_14_1863_2",62988372.7,0.016
"HMDB06357",0,0,"13_1",136.05071,359.6,"Multiple",136.04987,6.17,"cis-2-Methylaconitate","C7H8O6","188.032087988","M+2ACN+2H","ISgroup_13_2_6",4029238.6,0.051
"HMDB06355",0,0,"7_1",194.06742,202.7,"Multiple",194.06591,7.78,"D-Glucurono-63-lactone","C6H8O6","176.032087988","M+NH4","ISgroup_7_4_7",972541.7,0.067
"HMDB06254",0,0,"6_1",344.22803,112.4,"Multiple",344.22608,5.66,"4-Hydroxyretinoic acid","C20H28O3","316.203844762","2M+3H2O+2H","ISgroup_6_1_23",5945673.2,0.228
"HMDB06236",0,0,"9_1",184.07342,671,"Multiple",184.07328,0.76,"Phenylacetaldehyde","C8H8O","120.057514878","M+ACN+Na","ISgroup_9_34_8",3770415.5,0.073
"HMDB06228",0,0,"7_1",236.14934,409.7,"Multiple",236.1472,9.06,"24-Hydroxycalcitriol","C27H44O4","432.323959896","M+H+K","ISgroup_7_11_15",34120559.7,0.149
"HMDB06228",0,0,"5_1",236.14928,519.2,"Multiple",236.1472,8.81,"24-Hydroxycalcitriol","C27H44O4","432.323959896","M+H+K","ISgroup_5_25_15",40399519.1,0.149
"HMDB06228",0,0,"6_1",239.14899,119.7,"Multiple",239.1512,9.24,"24-Hydroxycalcitriol","C27H44O4","432.323959896","M+2Na","ISgroup_6_1_15",5930265.4,0.149
"HMDB06213",0,0,"12_1",140.06817,344.9,"Multiple",140.0682,0.21,"(S)-Propane-12-diol","C3H8O2","76.0524295","M+ACN+Na","ISgroup_12_7_7",3064519.6,0.068
"HMDB06203",0,0,"2_1",253.11245,190.7,"Multiple",253.11355,4.35,"5-alpha-Dihydrotestosterone glucuronide","C25H38O8","466.256668192","M+H+K","ISgroup_2_3_12",17963802.1,0.112
"HMDB06112",0,0,"7_1",155.08153,438.6,"Multiple",155.08151,0.13,"Malondialdehyde","C3H4O2","72.021129372","M+2ACN+H","ISgroup_7_11_9",157041817.1,0.082
"HMDB06046",0,0,"15_1",148.1059,535.6,"Multiple",148.10525,4.39,"5a-Androst-3-en-17-one ","C19H28O","272.214015518","M+H+Na","ISgroup_15_21_11",32042432.4,0.106
"HMDB06046",0,0,"7_1",148.10585,496.7,"Multiple",148.10525,4.05,"5a-Androst-3-en-17-one ","C19H28O","272.214015518","M+H+Na","ISgroup_7_11_11",27423015.6,0.106
"HMDB06044",0,9,"7_5",166.08634,474.2,"Multiple",166.08625,0.54,"Norsalsolinol","C9H11NO2","165.078978601","M+H","ISgroup_7_11_9",10841494.7,0.086
"HMDB06044",0,9,"17_1",166.08635,261.1,"Multiple",166.08625,0.6,"Norsalsolinol","C9H11NO2","165.078978601","M+H","ISgroup_17_2_9",24821223.4,0.086
"HMDB06044",0,9,"7_1",166.08636,418.3,"Multiple",166.08625,0.66,"Norsalsolinol","C9H11NO2","165.078978601","M+H","ISgroup_7_11_9",7152153.4,0.086
"HMDB06038",0,0,"4_1",328.0856,403.3,"Multiple",328.08351,6.37,"3-O-Methylguanosine","C11H15N5O5","297.107318615","2M+Na+K","ISgroup_4_5_9",1371236.7,0.086
"HMDB06036",0,0,"7_1",175.10781,551.7,"Multiple",175.10933,8.68,"Mesterolone","C20H32O2","304.240230268","M+2Na","ISgroup_7_12_11",918150.6,0.108
"HMDB06036",0,0,"9_1",175.10786,394.7,"Multiple",175.10933,8.39,"Mesterolone","C20H32O2","304.240230268","M+2Na","ISgroup_9_10_11",17952881.4,0.108
"HMDB06029",0,0,"7_1",171.0765,598.8,"Multiple",171.07701,2.98,"N-Acetylglutamine","C7H12N2O4","188.079706882","M+H-H2O","ISgroup_7_12_8",1126739.1,0.077
"HMDB06024",0,9,"2_1",131.0704,496.2,"Multiple",131.07027,0.99,"Mevalonolactone","C6H10O3","130.062994186","M+H","ISgroup_2_21_8",6485799.3,0.07
"HMDB06024",0,9,"18_1",131.07037,460.5,"Multiple",131.07027,0.76,"Mevalonolactone","C6H10O3","130.062994186","M+H","ISgroup_18_25_8",7495198.4,0.07
"HMDB05971",0,0,"7_1",138.04676,493.3,"Multiple",138.04733,4.13,"Diketogulonic acid","C6H8O7","192.02700261","M+2ACN+2H","ISgroup_7_11_5",2531802,0.047
"HMDB05971",0,0,"7_29",223.0051,791.8,"Multiple",223.00319,8.56,"Diketogulonic acid","C6H8O7","192.02700261","2M+Na+K","ISgroup_7_24_1",7219830.8,0.005
"HMDB05943",0,0,"7_1",119.08353,345.7,"Multiple",119.08312,3.44,"5b-Pregnanediol","C21H36","288.281701152","M+3Na","ISgroup_7_9_9",14793979,0.084
"HMDB05862",0,0,"4_1",328.0856,403.3,"Multiple",328.08351,6.37,"2-Methylguanosine","C11H15N5O5","297.107318615","2M+Na+K","ISgroup_4_5_9",1371236.7,0.086
"HMDB05843",0,0,"13_1",117.04864,325.5,"Multiple",117.04809,4.7,"Allyl isothiocyanate","C4H5NS","99.014269855","M+NH4","ISgroup_13_1_5",135324253.3,0.049
"HMDB05841",0,0,"7_1",134.09035,246.4,"Multiple",134.08968,5,"Ethyl isobutyl ketone","C7H14O","114.10446507","2M+H+K","ISgroup_7_6_10",1498514.5,0.09
"HMDB05832",0,0,"6_1",344.22803,112.4,"Multiple",344.22608,5.66,"6b-Hydroxymethandienone","C20H28O3","316.203844762","2M+3H2O+2H","ISgroup_6_1_23",5945673.2,0.228
"HMDB05826",0,0,"7_1",360.15015,606,"Multiple",360.15003,0.33,"Galactinol","C12H22O11","342.116211546","M+NH4","ISgroup_7_12_16",4094981.2,0.15
"HMDB05805",0,0,"4_1",157.09727,349.4,"Multiple",157.09877,9.55,"p-Cymene","C10H14","134.109550448","M+Na","ISgroup_4_1_10",12893486.7,0.097
"HMDB05805",0,0,"4_1",157.09727,349.4,"Multiple",157.09877,9.55,"p-Cymene","C10H14","134.109550448","2M+2Na","ISgroup_4_1_10",12893486.7,0.097
"HMDB05782",0,0,"1_1",182.01478,332.8,"Multiple",182.01571,5.11,"Hesperetin","C16H14O6","302.07903818","M+Na+K","ISgroup_1_13_2",19337347.5,0.015
"HMDB05765",0,0,"13_1",372.19044,606.1,"Multiple",372.18776,7.2,"Ophthalmic acid","C11H19N3O6","289.127385355","M+2ACN+H","ISgroup_13_21_20",7889077.5,0.19
"HMDB05765",0,0,"7_1",372.19045,660.3,"Multiple",372.18776,7.23,"Ophthalmic acid","C11H19N3O6","289.127385355","M+2ACN+H","ISgroup_7_13_20",4449316.7,0.19
"HMDB05459",0,0,"3_1",465.92599,789.7,"Multiple",465.92785,3.99,"TG(18:1(9Z)18:2(9Z12Z)20:0)iso6","C59H108O6","912.814591188","M+H+NH4","ISgroup_3_507_93",135673234.7,0.926
"HMDB05454",0,0,"3_1",465.92599,789.7,"Multiple",465.92785,3.99,"TG(18:1(9Z)18:1(9Z)20:1(11Z))iso3","C59H108O6","912.814591188","M+H+NH4","ISgroup_3_507_93",135673234.7,0.926
"HMDB05442",0,0,"3_1",465.92599,789.7,"Multiple",465.92785,3.99,"TG(16:1(9Z)20:1(11Z)20:1(11Z))iso3","C59H108O6","912.814591188","M+H+NH4","ISgroup_3_507_93",135673234.7,0.926
"HMDB05422",0,0,"3_1",465.92599,789.7,"Multiple",465.92785,3.99,"TG(16:1(9Z)18:020:0)iso6","C57H108O6","888.814591188","M+ACN+2H","ISgroup_3_507_93",135673234.7,0.926
"HMDB05410",0,0,"3_1",465.92599,789.7,"Multiple",465.92785,3.99,"TG(18:018:2(9Z12Z)20:1(11Z))iso6","C59H108O6","912.814591188","M+H+NH4","ISgroup_3_507_93",135673234.7,0.926
"HMDB05395",0,0,"3_1",465.92599,789.7,"Multiple",465.92785,3.99,"TG(18:018:018:1(9Z))iso3","C57H108O6","888.814591188","M+ACN+2H","ISgroup_3_507_93",135673234.7,0.926
"HMDB05381",0,0,"3_1",465.92599,789.7,"Multiple",465.92785,3.99,"TG(16:018:1(9Z)20:0)iso6","C57H108O6","888.814591188","M+ACN+2H","ISgroup_3_507_93",135673234.7,0.926
"HMDB05368",0,0,"3_1",465.92599,789.7,"Multiple",465.92785,3.99,"TG(16:018:020:1(11Z))iso6","C57H108O6","888.814591188","M+ACN+2H","ISgroup_3_507_93",135673234.7,0.926
"HMDB05079",0,0,"6_1",344.22803,112.4,"Multiple",344.22608,5.66,"15-Deoxy-d-1214-PGJ2","C20H28O3","316.203844762","2M+3H2O+2H","ISgroup_6_1_23",5945673.2,0.228
"HMDB05066",0,0,"17_1",132.10198,360.2,"Multiple",132.10244,3.48,"Tetradecanoylcarnitine","C21H41NO4","371.303558805","M+2H+Na","ISgroup_17_8_11",17883541.5,0.102
"HMDB05066",0,0,"7_1",132.10205,306.1,"Multiple",132.10244,2.95,"Tetradecanoylcarnitine","C21H41NO4","371.303558805","M+2H+Na","ISgroup_7_8_11",125409903.3,0.102
"HMDB05035",0,0,"7_34",357.16554,499.9,"Multiple",357.16858,8.51,"Ondansetron","C18H19N3O","293.152812245","M+ACN+Na","ISgroup_7_11_17",1419202.1,0.166
"HMDB05035",0,0,"7_1",168.0962,158,"Multiple",168.09696,4.52,"Ondansetron","C18H19N3O","293.152812245","M+ACN+2H","ISgroup_7_1_10",2043544.2,0.096
"HMDB05023",0,0,"13_1",118.052,325.3,"Multiple",118.05139,5.17,"Zolpidem","C19H21N3O","307.168462309","M+H+2Na","ISgroup_13_1_6",2307274.3,0.052
"HMDB05012",0,0,"9_1",168.06907,414.5,"Multiple",168.06868,2.32,"Olanzapine","C17H20N4S","312.14086735","M+H+Na","ISgroup_9_11_7",3174048,0.069
"HMDB05000",0,0,"5_1",211.05646,651.4,"Multiple",211.05762,5.5,"Loratadine","C22H23ClN2O2","382.144805697","M+H+K","ISgroup_5_33_6",1798856.3,0.056
"HMDB04992",0,9,"7_5",166.08634,474.2,"Multiple",166.08625,0.54,"Benzocaine","C9H11NO2","165.078978601","M+H","ISgroup_7_11_9",10841494.7,0.086
"HMDB04992",0,9,"17_1",166.08635,261.1,"Multiple",166.08625,0.6,"Benzocaine","C9H11NO2","165.078978601","M+H","ISgroup_17_2_9",24821223.4,0.086
"HMDB04992",0,9,"7_1",166.08636,418.3,"Multiple",166.08625,0.66,"Benzocaine","C9H11NO2","165.078978601","M+H","ISgroup_7_11_9",7152153.4,0.086
"HMDB04989",0,0,"17_1",120.08099,278.1,"Multiple",120.08136,3.08,"m-Tyramine","C8H11NO","137.084063979","M+H-H2O","ISgroup_17_2_9",16118387,0.081
"HMDB04989",0,0,"7_1",120.08106,260.5,"Multiple",120.08136,2.5,"m-Tyramine","C8H11NO","137.084063979","M+H-H2O","ISgroup_7_6_9",10498999.7,0.081
"HMDB04983",0,0,"8_1",122.03159,416.1,"Multiple",122.03109,4.1,"Dimethyl sulfone","C2H6O2S","94.008850126","2M+3H2O+2H","ISgroup_8_21_4",1827526.3,0.032
"HMDB04982",0,0,"9_1",184.07342,671,"Multiple",184.07181,8.75,"cis-4-Octenedioic acid","C8H12O4","172.073558872","2M+H+Na","ISgroup_9_34_8",3770415.5,0.073
"HMDB04980",0,0,"7_1",212.16453,118.4,"Multiple",212.16451,0.09,"cis-4-Decenoic acid","C10H18O2","170.13067982","M+ACN+H","ISgroup_7_1_17",1468797.1,0.165
"HMDB04971",0,0,"6_1",256.17549,119.9,"Multiple",256.17752,7.92,"Glucosylceramide (d18:116:0)","C40H77NO8","699.564918445","M+3Na","ISgroup_6_1_18",2348542,0.175
"HMDB04939",0,0,"3_1",711.89163,790.1,"Unique",711.89713,7.73,"Ganglioside GM2 (d18:118:0)","C67H121N3O26","1383.823831059","M+H+K","ISgroup_3_507_90",5470476.6,0.892
"HMDB04929",0,0,"14_1",594.00246,789.7,"Multiple",594.00042,3.43,"Ganglioside GD2 (d18:124:1(15Z))","C84H148N4O34","1756.997497904","M+2H+Na","ISgroup_14_1863_1",3327027,0.002
"HMDB04884",0,0,"3_1",582.91648,790.4,"Unique",582.92081,7.43,"Trihexosylceramide (d18:126:1(17Z))","C62H117NO18","1163.827065945","M+2H","ISgroup_3_507_92",18239874.5,0.916
"HMDB04825",0,0,"7_2",181.10196,263.5,"Multiple",181.10122,4.09,"p-Octopamine","C8H11NO2","153.078978601","2M+3H2O+2H","ISgroup_7_6_11",4563859.1,0.102
"HMDB04825",0,0,"7_1",181.10201,246.5,"Multiple",181.10122,4.36,"p-Octopamine","C8H11NO2","153.078978601","2M+3H2O+2H","ISgroup_7_6_11",6793672.3,0.102
"HMDB04817",0,0,"13_1",233.08951,325.7,"Multiple",233.08966,0.64,"5-Hydroxydopamine","C8H11NO3","169.073893223","M+ACN+Na","ISgroup_13_1_9",2226878.8,0.09
"HMDB04814",0,0,"7_1",134.09035,246.4,"Multiple",134.08968,5,"4-Heptanone","C7H14O","114.10446507","2M+H+K","ISgroup_7_6_10",1498514.5,0.09
"HMDB04813",0,0,"7_1",171.0765,598.8,"Multiple",171.07642,0.47,"3-Methyluridine","C10H14N2O6","258.08518619","M+2ACN+2H","ISgroup_7_12_8",1126739.1,0.077
"HMDB04812",0,0,"7_1",174.03875,403,"Multiple",174.0397,5.46,"25-Furandicarboxylic acid","C6H4O5","156.005873238","M+NH4","ISgroup_7_11_4",41941372.4,0.039
"HMDB04811",0,0,"7_1",203.9976,791.8,"Multiple",203.99775,0.74,"24-Dichlorophenol","C6H4Cl2O","161.963920164","M+ACN+H","ISgroup_7_24_100",16096783.3,0.998
"HMDB04811",0,0,"7_1",245.02486,792.1,"Multiple",245.0243,2.29,"24-Dichlorophenol","C6H4Cl2O","161.963920164","M+2ACN+H","ISgroup_7_24_3",30536917.5,0.025
"HMDB04645",0,0,"7_1",210.07229,599.7,"Multiple",210.07081,7.05,"S-Nitrosoglutathione","C10H16N4O7S","336.073969576","M+2ACN+2H","ISgroup_7_12_8",1243393.2,0.072
"HMDB04626",0,0,"16_1",195.06869,550.1,"Multiple",195.06762,5.49,"Tetrahydrogestrinone","C21H28O2","312.20893014","M+2K","ISgroup_16_10_7",2230737.6,0.069
"HMDB04626",0,0,"18_1",195.06871,576.2,"Multiple",195.06762,5.59,"Tetrahydrogestrinone","C21H28O2","312.20893014","M+2K","ISgroup_18_36_7",759014.4,0.069
"HMDB04620",0,0,"5_1",247.10056,494.8,"Multiple",247.09843,8.62,"N-a-Acetyl-L-arginine","C8H16N4O3","216.122240398","2M+Na+K","ISgroup_5_24_11",1086653,0.101
"HMDB04484",0,0,"2_1",253.11245,190.7,"Multiple",253.11355,4.35,"Etiocholanolone glucuronide","C25H38O8","466.256668192","M+H+K","ISgroup_2_3_12",17963802.1,0.112
"HMDB04400",0,0,"7_1",210.07229,599.7,"Multiple",210.07354,5.95,"5-Acetylamino-6-amino-3-methyluracil","C7H10N4O3","198.075290206","2M+H+Na","ISgroup_7_12_8",1243393.2,0.072
"HMDB04366",0,0,"17_1",145.10532,300,"Multiple",145.10478,3.72,"Hordenine","C10H15NO","165.115364107","M+3ACN+2H","ISgroup_17_4_11",6021821.1,0.105
"HMDB04363",0,0,"7_1",138.04676,493.3,"Multiple",138.04679,0.22,"Imidazolone","C3H4N2O","84.03236276","3M+H+Na","ISgroup_7_11_5",2531802,0.047
"HMDB04362",0,0,"7_1",239.17551,148.6,"Multiple",239.17541,0.42,"4-Hydroxynonenal","C9H16O2","156.115029756","M+2ACN+H","ISgroup_7_1_18",1582753.9,0.176
"HMDB04328",0,0,"1_1",154.08023,195,"Multiple",154.0793,6.04,"Temurin","C9H12N4O3","224.09094027","M+2ACN+2H","ISgroup_1_1_9",1007871.6,0.08
"HMDB04305",0,0,"1_1",123.09695,345.8,"Multiple",123.09743,3.9,"Farnesol","C15H26O","222.198365454","M+H+Na","ISgroup_1_13_10",10614389,0.097
"HMDB04296",0,0,"7_2",143.08153,474.2,"Multiple",143.0815,0.21,"Acrylamide","C3H5NO","71.037113787","2M+H","ISgroup_7_11_9",146255354.8,0.082
"HMDB04296",0,0,"4_1",143.0816,420.6,"Multiple",143.0815,0.7,"Acrylamide","C3H5NO","71.037113787","2M+H","ISgroup_4_6_9",17642606.4,0.082
"HMDB04296",0,0,"7_1",143.08163,453.4,"Multiple",143.0815,0.91,"Acrylamide","C3H5NO","71.037113787","2M+H","ISgroup_7_11_9",15323366,0.082
"HMDB04290",0,0,"15_1",185.0922,394.9,"Multiple",185.09207,0.7,"Isopyridoxal","C8H9NO3","167.058243159","M+NH4","ISgroup_15_11_10",10069500.9,0.092
"HMDB04284",0,0,"7_16",111.0687,584,"Multiple",111.06787,7.47,"Tyrosol","C8H10O2","138.068079564","M+2ACN+2H","ISgroup_7_12_7",5247042.7,0.069
"HMDB04284",0,0,"7_21",353.0556,640.4,"Multiple",353.0552,1.13,"Tyrosol","C8H10O2","138.068079564","2M+2K-H","ISgroup_7_13_6",9904028.4,0.056
"HMDB04256",0,0,"10_1",165.05816,416,"Multiple",165.05823,0.42,"7-Hydroxy-6-methyl-8-ribityl lumazine","C12H16N4O7","328.101898886","M+2H","ISgroup_10_16_6",34243937.7,0.058
"HMDB04231",0,9,"7_1",206.13885,139.1,"Multiple",206.13868,0.82,"Pantothenol","C9H19NO4","205.131408101","M+H","ISgroup_7_1_14",5322193.8,0.139
"HMDB04231",0,9,"10_1",206.13885,305.2,"Multiple",206.13868,0.82,"Pantothenol","C9H19NO4","205.131408101","M+H","ISgroup_10_9_14",7185546.8,0.139
"HMDB04230",0,0,"2_1",194.09283,495.9,"Multiple",194.0924,2.22,"Pyrrole-2-carboxylic acid","C5H5NO2","111.032028409","M+2ACN+H","ISgroup_2_21_10",1398061,0.093
"HMDB04230",0,0,"18_1",194.09273,459.8,"Multiple",194.0924,1.7,"Pyrrole-2-carboxylic acid","C5H5NO2","111.032028409","M+2ACN+H","ISgroup_18_25_10",1635984.5,0.093
"HMDB04198",0,0,"7_1",226.18021,113.1,"Multiple",226.18217,8.67,"Reduced Vitamin K (phylloquinone)","C31H46O2","450.349780716","M+2H","ISgroup_7_1_19",5417430.5,0.18
"HMDB04194",0,0,"18_1",194.09273,459.8,"Multiple",194.0924,1.7,"N1-Methyl-4-pyridone-3-carboxamide","C7H8N2O2","152.05857751","M+ACN+H","ISgroup_18_25_10",1635984.5,0.093
"HMDB04194",0,0,"2_1",194.09283,495.9,"Multiple",194.0924,2.22,"N1-Methyl-4-pyridone-3-carboxamide","C7H8N2O2","152.05857751","M+ACN+H","ISgroup_2_21_10",1398061,0.093
