"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","File type","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample"
"448","9.294","329.48312","Unknown","[M-H]-","ion correlated with 446; ion correlated with 420; ion correlated with 482; ion correlated with 89; similar chromatogram in higher mz_480; similar chromatogram in higher mz_529","0.72","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","4867.53","190715_Smp_FK180310S64C1-25m_A","329.48312:619820 330.48647:505030 331.48983:292863","","1841.9","5","7","1520.2","9.3","13.6","5.9","4101","4084","10535.7","7.5","21.4","17.9","1077.8","7.2","4587","1576.7","11607.5","2017.9","4140.5","4835.3","9468.4","12396.4","4581","3648.8","3970.7","11320","7289.3","11760.2","98.1","4144.4","2880.7","4093.1","11395.7","10138.9","3223","4127.4","4518.3","11649.1","2624.4","0","0","5.9","0","10.4","9.3","0","0","0","0"
"449","9.26","330.48169","Unknown","[M-H]-","ion correlated with 446; ion correlated with 420; ion correlated with 482; ion correlated with 59; ion correlated with 480","0.28","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","3672.31","190715_Smp_FK180310S64C1-25m_A","330.48169:511245 331.48504:291101 332.4884:163208","","1979.2","0","16.6","1577.4","8.5","108.6","233.7","232","218.1","8693.1","137.7","136.5","212","56.8","664","8.7","974.4","676.6","2723.1","217.1","3976.8","526.4","10224.9","256.9","3168.8","227.5","625.7","413.5","646","3759.6","230.8","2516.4","238.9","630.8","9566.5","193","230.1","247.8","665.6","1579.4","19.6","0","0","11.8","0","0","0","13.5","0","0"
"450","13.321","330.84207","Unknown","[M+Cl]-","adduct linked to 416_[M-H]-","0.92","True","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","72461.04","190715_Poo_TruePooFK180310_DDAneg35","330.84229:4240256 331.84564:0 332.849:511257","51.06676:6233 52.50827:7720 54.28382:6893 54.85756:6809 57.3306:6874 62.90279:6585 63.76905:7950 63.83158:6643 67.38751:6809 76.86719:6433 84.61067:7684 96.959:609839 107.59428:6980 108.54725:8086 152.04204:7476 152.91679:81212 161.38965:6822 171.50119:6905 194.4917:7846 218.66591:63414 218.67876:12424 232.87434:1205148 250.88513:577618 312.83142:30256 330.84247:147972","110095.2","51913.8","56767.2","87877.5","101.7","374.8","75.1","64339.7","90096.8","141629.5","329.1","516.8","72.2","54483.5","73129.7","97474.6","100946.8","124289.7","60902.7","65803.6","63226.2","116689.3","124148","56543","30517.7","14146.5","131206.9","92587.6","158254","82005.7","100938.8","50560.9","53448.4","135251.2","141913.7","64425.8","115770.5","82932.1","144944.9","72910.8","0","9.8","57765.8","44301.4","0","10.4","66401","46765","64601.8","39730.8"
"451","9.055","330.91931","Unknown","[M-H]-","","0.64","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","700.22","190715_Smp_FK180310S77C1-DCM_A","330.91931:591505 331.92266:114068 332.92602:253150","","0.7","1.7","7","5.7","0.7","4.1","0.3","6.9","3.1","18.3","0.5","0.3","6.5","5.7","17.6","13.8","3072.8","6.5","21.1","4.1","8.9","24.7","6.1","9.2","1254.9","10.5","2.9","25.1","663.6","0.3","0.1","10027.4","15.2","5.4","4.2","36.4","1391.2","3.7","5711.9","11.8","1.4","1","0","1.7","0","0.8","0","1.1","0","3.4"
"452","10.561","331.11517","Unknown","[M-H]-","","0.24","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","16.99","190715_Poo_QC-KM1906_E","331.11517:606029 332.11852:95479 333.12188:0","","0","26.1","24.7","34.2","1.7","0.6","0.6","0.7","0","0.5","0.6","0.6","0.6","0.6","0.7","0","0.8","1.1","1.3","0.7","0","0","4.1","0.7","7.2","0","0.5","0","0.6","1","1.3","0","0","0","1.5","6.4","3.1","0","0","0","0","0","15.8","11.9","0","0.6","18.6","20","21.5","13.2"
"453","9.325","331.48032","Unknown","[M-H]-","ion correlated with 418; ion correlated with 20; ion correlated with 364","0.22","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","2025.59","190715_Smp_FK180310S64C1-25m_A","331.48032:290873 332.48367:136605 333.48703:34403","","998.8","0","8.6","45.9","53.8","8.1","33.3","130.9","128.6","319.2","17.6","12.5","46.5","29.6","32.5","998","46.4","319.6","1511.6","116.9","644","262.7","5817.5","2241.8","116.2","117.9","5099.7","187.3","345.7","127.8","110.4","98","1861.8","306","260.9","93.4","1713.5","133.5","340.5","1386.7","0","15.7","0","9.3","0","19.1","0","0","0","0"
"454","7.475","332.85941","Unknown","[M-H]-","","0.2","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","1735.62","190715_Smp_FK180310S62C1-DCM_B","332.85941:455867 333.86276:0 334.86612:0","","0","0","7.8","13.2","4","5.4","3.8","22.1","1261.2","7","6","2.6","3.8","0","6.8","17.1","4.4","14","9.9","14.7","1182.8","3.6","2831.5","7040.3","6","9","4.5","26.1","8.8","10.6","6","21.3","3693.4","16","7","1298.8","6.2","28","21.9","12.3","0","3.1","0","0","0","0","0","0","0","0"
"455","8.612","332.91644","Unknown","[M-H]-","","0.36","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","2225.3","190715_Smp_FK180310S64C1-25m_B","332.91644:331780 333.91979:40524 334.92315:0","","4.4","0","4","3.8","4.6","8.5","7.7","25.8","10.6","30.4","2.6","7","8.7","7.7","3305.4","6.5","9.7","1557.3","3765.3","22.6","2627.5","44.7","656.7","6635.6","14.4","4268.6","42.6","3262","29.1","1000.1","12.1","80.6","5373.6","992.9","625.1","3958.4","5.1","35.8","1986.1","27.1","5.3","5","3.3","4.9","0","4.6","0","0","7.3","0"
"456","13.652","336.83405","Unknown","[M-H]-","","0.58","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","9501.08","190715_Std_4uMStdsMix1InMatrix_2","336.83405:1571554 337.8374:432685 338.84076:436485","","13017.5","23890.8","10555.5","12925.2","68.4","47.3","31.1","2250","242.2","115.7","50.9","36.6","67.2","77.3","210.8","10809.7","16265.3","1628.7","6.2","1.8","15","1636.6","2.6","39.1","7.9","5645.5","149","25.6","11698.2","57","16400","15.1","19.4","9616.5","67.9","5063.1","18.6","84.5","90.1","1016.3","0","0","12464.3","31431.1","0","0","12565.6","26682.7","18867.6","30808.7"
"457","13.721","336.85938","Unknown","[M-H]-","","0.22","True","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","2341.11","190715_Poo_TruePooFK180310_DDAneg20","336.85947:983210 337.86282:115449 338.86618:494750","52.46612:7301 61.63628:6547 69.80904:6663 70.70451:6486 75.02902:8107 96.959:20201 100.82426:6438 108.45309:6574 112.04336:7664 112.11222:6400 141.45454:8417 153.06442:8245 153.64957:7478 162.32916:7664 180.17903:7390 182.81052:8074 195.56219:6270 199.93864:7309 216.35991:79625 216.37309:50680 216.89674:32263 216.90941:54819 234.90811:17375 238.87894:241031 244.02571:6836 251.74706:6806 256.87723:34190 256.89066:12653 270.22162:7550 274.88791:178870 285.08826:7019 287.85034:21605 301.75763:9220 336.83435:109575 336.8501:39115","6.3","9","4.5","13.4","56.6","153.6","4.6","1.9","19.5","26.2","2.2","2.7","9.8","3.3","29.4","15.2","3.4","6353.2","1.4","2.1","0","13.8","4.1","218.3","8","14.9","35.1","3.9","10.3","20.3","60.1","1.6","30.3","11.5","77.5","3285.6","12.4","15651.3","8.7","1.4","0","0","6.9","0","0","0","4.9","11","10.6","0"
"458","19.847","336.88901","Unknown","[M-H]-","","0.2","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","6183.89","190715_Blk_KM1906U14-Blk_C","336.88901:4725812 337.89236:330112 338.89572:0","","537.7","0","1.7","0","147.5","2.2","139.2","0.9","220.2","0.8","15.6","5.8","0.4","1.1","0.9","0","0.9","186.2","9.3","124.6","12","160.3","165.3","80.9","356","173.4","10.9","0","195.5","17.2","104.3","1.8","8","189","195.8","0","215.6","60476.4","137.8","216.7","0.9","0.9","1","0","0.9","0.7","0.8","1","0","0"
"459","8.448","336.89926","Unknown","[M-H]-","","0.26","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","406.46","190715_Smp_FK180310S77C1-DCM_A","336.89926:161079 337.90261:0 338.90597:0","","0","0","6.7","1553.1","2.8","1.3","0.2","5.4","675.2","1.4","0.2","1.3","0.9","1.1","5.8","2.3","4.7","2.6","6.7","12.1","3.6","2.8","0.9","8.4","3.6","2.4","5.2","8.8","925","7.5","7.1","14.7","6.5","1239.5","3.2","832.6","2.5","4.3","4.1","5.1","0","1.5","0","0","0","0","0","0","0","0"
"460","9.972","337.90634","Unknown","[M-H]-","","0.28","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","4.36","190715_Std_H2OinMatrix_2","337.90634:1027446 338.90969:0 339.91305:549092","","2.4","9.3","1.1","6.1","0.5","0.6","0.3","0.8","0.8","1.9","0.5","0.1","0.3","5.2","0.3","0.8","0.6","1.2","1.1","0.2","0.1","0.3","2.1","1.1","2.1","0.8","1.5","2.1","1.5","2","1.3","1.3","0.6","1.2","2.6","0.8","0.2","1.9","1.7","1.3","1.8","5.2","10","1.3","0.6","1.8","8.2","5.7","2","6.5"
"461","7.309","337.90637","Unknown","[M-H]-","","0.6","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","9.21","190715_Std_4uMStdsMix1InMatrix_1","337.90637:5894645 338.90972:178051 339.91308:2605672","","1.1","8.5","0.2","14.1","1.3","0.3","0.4","14.3","10.8","3.4","0.3","0.7","0.8","3.6","0.5","9.5","2.3","19.2","2.7","7","0.1","12.7","1.5","4.7","8.2","6.8","13.2","10.3","12.7","0.6","9.5","0.5","2.2","15.8","12.4","9.2","10.1","7.5","2.9","0.9","0.8","2","38.5","9.7","1.1","1.9","9.3","7.1","7.3","6.8"
"462","3.023","337.90662","Unknown","[M-H]-","","0.6","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","22","190715_Poo_QC-KM1906_F","337.90662:6539258 338.90997:176595 339.91333:3048741","","2.3","66.9","46.4","14.5","1.3","1.7","2.4","14.8","6.7","10.8","0.4","1.9","2.6","12.1","2.3","9","1.7","18.5","9.7","58.8","7.8","3.9","12.9","9.1","6.4","8.2","18.9","13.3","13.7","9.1","7","2","6.7","15.9","3.7","12.2","3.6","8.6","13.9","10.6","2.3","27.8","84.5","54.3","2.3","9.7","100.5","36.5","5.1","53.1"
"463","13.691","338.83075","Unknown","[M-H]-","","0.38","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","3089.7","190715_Poo_QC-KM1906_D","338.83075:457900 339.8341:0 340.83746:0","","4135","6928.3","29","3067.1","20.7","37.8","23.7","2127.7","119.5","97","10","15.6","44","23","3099.4","53.7","3410.3","2369.7","26.6","17.9","0","1214.5","23.2","0","3725.9","24.8","3534.1","22.7","43.6","3768.5","133.6","14.9","11.7","98.6","87.5","36.4","3270","66.1","44.2","44.9","0","0","79.2","281.1","0","0","2912.7","9078.5","5156.2","860.2"
"464","6.759","339.90448","Unknown","[M-H]-","","0.36","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","8.2","190715_Std_4uMStdsMix1InMatrix_1","339.90448:2556313 340.90783:65607 341.91119:0","","1.2","1.3","2.3","8.5","1.4","0.5","0.4","0.8","11.1","9.3","1","1.1","0.2","1.3","1.9","1.3","1.3","1.5","0.5","8.8","8.1","1.9","2.6","1.5","1.3","0.7","5.4","8.9","11.1","2.8","1.3","0.4","0.9","1.4","8.6","6.8","6","8.1","1.7","0.7","0.9","2","22.9","0.9","1.4","0.3","2.5","7.7","6.6","5.5"
"465","3.069","339.90451","Unknown","[M-H]-","","0.54","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","17.15","190715_Poo_QC-KM1906_F","339.90451:2778710 340.90786:80431 341.91122:0","","3.1","34","37","39","1.5","0.8","1","10.7","4.1","5.7","1.9","0.7","2","8.5","0.9","5.5","2.8","2","6.2","45.4","3.6","6","7.2","5.1","6.7","0.4","9.3","7.8","9.5","8.8","4.1","4.4","6.9","8.3","4.5","3.4","1.4","2.7","11.1","9.3","1.7","21.1","55.1","40.9","1.1","6.7","23.1","35.2","3.7","17.1"
"466","10.238","341.10931","Unknown","[M-H]-","adduct linked to 490_[M+Cl]-","1","True","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","12537.09","190715_Poo_TruePooFK180310_DDAneg35","341.10931:775543 342.11266:72636 343.11602:0","52.67839:7724 58.23578:7250 59.01263:228665 71.01266:128167 83.82922:6906 85.0283:18001 87.00761:7882 89.02326:305443 91.3483:8265 95.01274:11968 95.40639:9024 101.02332:89979 113.02341:74539 115.32172:6670 119.03393:87907 149.04459:11422 153.15645:9077 166.54274:9220 171.39386:7393 179.05562:12164 216.28131:9199 216.29044:13100 216.30215:128708 296.0274:7379","20.6","80.8","19765.2","20415.8","37.2","77.2","29.2","101.6","16783","15921.3","79.5","102.3","95.8","9143.3","10002.8","10166.5","98.6","47.8","19421.3","3541.2","6543.4","6001.7","114.4","155.9","33853.5","16745.1","65.1","18147.2","41.8","9045.5","20708.3","6676.6","3585","3539.3","17798.9","33881.8","25256.1","14023.9","31449.9","225.4","48647.7","40516.1","47812.9","43780.7","5.8","29412.7","12906.4","8680.3","12588.7","8713.5"
"467","19.805","344.87769","Unknown","[M-H]-","","0.26","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","5684.47","190715_Smp_FK180310S64C1-DCM_B","344.87769:787050 345.88104:180868 346.8844:0","","27.2","3.2","0","0","12.1","20.3","12.8","3.6","180.9","155.8","12.8","4.4","83.6","0","0","0","3.9","97.5","0","88.3","1733.4","0","11259.7","7.8","13454","44.4","2461.9","0","11635.1","10577.3","59","0","3.8","3.3","157.8","0","13121","9511.3","6.5","0","3.4","0","0","0","0","3.2","4.7","0","0","3.1"
"468","10.783","346.05588","w/o MS2:Ingalls_AMP","[M-H]-","","0.32","False","11.454","346.05609","","","","","530","True","True","False","","False","False","null","null","100","100","null","null","null","5751.42","190715_Std_4uMStdsMix2InMatrix_2","346.05588:1392854 347.05923:152648 348.06259:0","","0","0","29","16.7","30.5","25.9","32.1","1397.3","20.3","2534.5","9.4","32","18.8","7.9","10.5","37.8","73.1","2505.6","78.1","8.5","5442.4","1645.6","24.7","28","8747.3","14","1028.2","16.4","1039.8","0","803.3","8.8","10","35.9","8.4","2590","13.5","19.7","20.1","1617.3","0","18","12","11.3","22589.9","18635.4","21248.1","119.7","0","0"
"469","8.114","346.87192","Unknown","[M-H]-","","0.6","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","7.31","190715_Std_H2OinMatrix_2","346.87192:576253 347.87527:0 348.87863:488936","","4","11.2","9.6","10.6","0.4","0.3","0.4","0.7","1.3","3.2","0.6","4","0.7","9.4","4.8","5.5","1.4","1.1","5.5","3.8","0.8","4.4","1.6","1.1","1.1","0.9","5","4.4","3.5","3.3","3.1","3.7","1.2","5.8","3.3","0.6","0.9","1.5","5.7","4.6","11.6","0.9","12.6","14.2","5.5","0.3","12.3","11.3","14.2","19.2"
"470","9.83","346.87216","Unknown","[M-H]-","","0.6","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","8.97","190715_Std_H2OinMatrix_1","346.87216:668321 347.87551:0 348.87887:1780492","","1.4","13","9.5","13.3","0.5","0.6","0.5","2.3","12.5","1.7","0.4","2.5","2.4","5.4","9.5","1.3","8.4","13.2","12.6","2","6.3","11.1","10.3","8.4","7.2","8.1","10.6","11","10.5","9.3","0.6","11.4","1.6","12","1.7","1.4","1.8","9.6","2.1","3.3","0.8","12.1","11.2","14.4","0.6","8.1","7.2","10.6","26.1","0.1"
"471","8.348","348.86975","Unknown","[M-H]-","","0.4","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","7.36","190715_Std_H2OinMatrix_2","348.86975:466863 349.8731:0 350.87646:108783","","1","9.3","8.1","15.7","0.3","0.3","0.3","0.1","0.6","4","0.5","0.6","0.2","6.5","4.2","5.5","0.7","3.2","3","0.7","0.8","1.2","1.1","0.5","0.4","0.3","1","2","0.7","0.4","0.5","0.9","0.5","4.8","0.4","0.7","0.4","0.6","4.5","0.6","5.9","12.7","8.6","10.2","0.5","0.9","6.9","7.6","9.7","15"
"472","10.768","351.04117","w/o MS2:Ingalls_Adenosine Monophosphate, 15N5","[M-H]-","","0.88","False","11.585","351.04111","","","","","530","True","True","False","","False","False","null","null","100","100","null","null","null","10354.96","190715_Smp_FK180310S62C1-DCM_B","351.04117:907638 352.04452:72528 353.04788:0","","14221","10494.4","11880.2","12649.4","47.2","6.3","18.8","16308.7","10952.9","11637.7","6.7","21.6","14.7","6896.9","1910.3","7445.1","11720.4","12253.5","15125.7","1564.5","18152.8","12859.8","12139.1","10884","11580.2","11249.5","10439.7","13931.6","9256.4","5479.1","12369.6","14464.1","13359","13908.7","10001.7","15682.9","11835.4","10800.1","13398.6","12754.8","0","0","12394.5","10225.5","0","0","12935.2","11058.3","12043","7278.7"
"473","10.157","352.14597","Unknown","[M-H]-","similar chromatogram in higher mz_487","0.7","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","4357.68","190715_Smp_FK180310S62C1-DCM_B","352.14597:348318 353.14932:3343842 354.15268:0","","358.4","300.1","30.8","6383.6","4.1","44.1","42.7","6444.8","3888.2","4113","74","26.5","152","15.2","2282.2","2875.3","4075.6","4241.2","6384.4","5860.2","6966.4","5656.8","4505.5","5384.7","4594","4973.5","3976","6302.5","3838.4","3882.5","5018.3","5448.1","5200.8","4801.2","4717","6143.6","4512.2","3993.5","3544.3","4729.9","0","0","3936.6","195.6","16","0","3783.1","165.6","259.7","175.6"
"474","10.978","352.14642","Unknown","[M-H]-","similar chromatogram in higher mz_488","0.9","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","3983.16","190715_Smp_FK180310S62C1-DCM_B","352.14642:414941 353.14977:3188138 354.15313:0","","5099.4","4830.4","29.3","5404.5","151.4","16.7","8.8","4599","5013.7","4368.3","7.1","11.3","34.5","2207.7","2750.4","2852.3","4428.8","4515.4","5759.6","5393.8","8298.8","4667.4","4986.3","5139.2","4687.7","5448.2","4587.5","6386.1","3807.7","4222.3","4560.8","6372.6","4438.3","5310.6","4565.1","5538.3","5292.5","4349.7","3391","4855.6","0","0","4184.9","3148.6","10.6","0","4371.9","2666","3807.8","2826.8"
"475","13.73","352.8118","Unknown","[M-H]-","","0.2","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","2691.89","190715_Std_4uMStdsMix2InMatrix_2","352.8118:221207 353.81515:0 354.81851:109310","","2650.9","2826","29.7","148.3","75.7","177.6","95.1","46.4","31.2","140.5","26.5","9.9","18.8","56","94.8","90.6","1477.8","84.2","28","32.1","23.8","147.2","137","45.4","3268.1","38.7","2752.4","34.1","3209","119.4","103.3","0","21.2","118.1","2979","27.4","140.6","30.2","116.6","41.1","0","0","46.4","3321.7","0","18.4","70.5","4424.1","111","272.5"
"476","19.734","352.89456","Unknown","[M-H]-","","0.28","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","5344.78","190715_Blk_KM1906U14-Blk_C","352.89456:2185517 353.89791:302662 354.90127:171041","","224.8","0","0","1.1","2.1","0.9","26.7","1.4","161.9","1.5","1.4","1.5","1.3","0","1","1.3","183.3","129.3","1.8","76.5","1342.3","1.1","25035.2","9.6","87.5","43.2","4","1.2","36536","78.3","76.8","2","5.2","149.9","166.9","1.1","7280.1","4005.6","4.6","0","1.5","1.2","1.3","0","1.2","0","1.1","0","1.1","1.4"
"477","10.258","353.14951","Unknown","[M-H]-","adduct linked to 494_[M+Cl]-","0.84","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","29159.19","190715_Smp_FK180310S62C1-DCM_B","353.14951:2932200 354.15286:0 355.15622:75749","","37231.7","33829.2","51075.1","52517.5","138.4","112.7","20","43028.6","37206.5","33146.1","23","65.7","225.6","413.8","19857.6","22003","40285.7","32531.4","44649.2","46183.2","58644","41245.5","125.8","151.7","37450.1","41841.7","31083","47171.5","127.3","29179.6","39649","44857.7","41178.6","37982.4","31553","47422.7","36975.8","35382.2","122.5","44110.5","0","0","29820.9","440","0","0","610.5","19712.4","34768.2","422.5"
"478","10.941","353.14957","Unknown","[M-H]-","","0.92","True","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","27735.98","190715_Poo_TruePooFK180310_DDAneg35","353.14978:1737493 354.15313:0 355.15649:0","54.27991:6856 55.98685:7674 56.47662:7505 58.02784:8905 58.0725:6993 61.01937:340460 62.49424:7618 74.02277:157464 76.03832:7937 86.90062:6906 89.04179:20063 90.28061:7026 92.03336:354723 93.25064:6579 105.03674:124018 118.04016:77959 123.04745:108408 130.29771:7896 155.63371:8147 156.85971:7455 167.06462:12523 178.65982:6744 185.07561:17569 198.62099:7488 205.43385:7622","40062","39760.9","43018.5","43481.9","17.2","137.4","174.9","35852.8","36656","33666.4","5","231.7","243.1","21343.3","18207.8","20039.1","32879.8","36487.2","41017.5","44370.2","59597.7","36016.8","131.5","145.2","36425","41587.5","32736.2","42933.1","128.8","31946","34891.8","44923.9","40580.8","38082.5","36031.2","42715.9","35540.4","33789.8","125.5","38771.6","0","4.8","30651.8","22699.2","0","0","31490.9","21931.7","32532.2","21794.9"
"479","9.273","353.9874","Unknown","[M+Cl]-","ion correlated with 547; ion correlated with 513; ion correlated with 544; ion correlated with 543; ion correlated with 546; ion correlated with 519; ion correlated with 493; adduct linked to 418_[M-H2O-H]-","0.48","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","1521.41","190715_Smp_FK180310S80C1-25m_A","353.9874:152762 354.99075:374731 355.99411:431273","","91.7","0","0","91.1","104.1","243","29.3","891.2","949.8","2638.2","177.2","56.4","12.7","25.8","0","830.8","82.2","3005.8","154.1","88.4","1155.8","1984.1","1836.7","1173.4","956","1042.4","2562.9","1405.9","1672.8","887.2","1209.1","93.9","1032.9","2341","3055.2","892.1","1007.2","1072.6","2898.1","122.5","0","61.5","0","0","0","0","69.1","0","0","0"
"480","9.285","354.98627","Unknown","[M-H]-","ion correlated with 449; ion correlated with 446; ion correlated with 482; ion correlated with 59; ion correlated with 518; ion correlated with 364","0.62","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","3706.55","190715_Smp_FK180310S80C1-DCM_B","354.98627:425854 355.98962:469490 356.99298:503427","","1535.2","0","9.7","1478.8","8.2","118.4","65.3","2827.4","2807.7","7919.2","10.1","31.8","20.8","26.7","6.1","3207.8","1104.8","8174.6","97.2","2565","3252.6","4930.9","7889.7","2739.7","2748.8","2712.8","6937.3","3815.9","8356.9","2827.1","2890.8","1918.3","2740.7","7433.3","7459","106.9","2829.7","3211","8517.1","72.4","0","0","0","0","0","0","0","0","0","0"
"481","8.108","356.85809","Unknown","[M-H]-","ion correlated with 483","0.28","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","573.43","190715_Smp_FK180310S62C1-DCM_B","356.85809:303358 357.86144:99236 358.8648:277467","","0","0","3.5","2.2","1.2","3.6","4.4","913.5","6.5","3.6","4.2","1.3","0.9","1.7","2.2","4.7","1.3","5.2","2230.1","15.8","18.5","3.3","6.2","18.6","896.9","3.6","2.3","7.6","0.6","2.6","1.9","14.5","16.2","5.2","4.2","8.8","4.2","1849.3","2064.5","8.5","0","0","0","0","0","0","0","0","0","0"
"482","9.275","356.98358","Unknown","[M-H]-","ion correlated with 449; ion correlated with 446; ion correlated with 420; ion correlated with 59; ion correlated with 480; ion correlated with 518; ion correlated with 448","0.7","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","2964.94","190715_Poo_TruePooFK180310_DDAneg35","356.98358:499444 357.98693:270902 358.99029:210383","","11.5","0","4","8","11.3","6.4","36.1","16.8","13.9","39.4","3.3","24.9","17.2","1005.9","796.4","3774.1","1444.8","9048.6","2515.6","2820","3450.5","15.2","9611.1","3424.9","3232.1","13.6","9140.9","6772","9430.2","3292.3","17.7","2280.2","3079.2","8622.5","13.5","2578.1","3159.2","2598.5","9821.4","1698.4","0","0","0","0","0","0","2.6","0","0","0"
"483","8.127","358.85596","Unknown","[M-H]-","ion correlated with 481","0.2","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","912.51","190715_Smp_FK180310S62C1-DCM_B","358.85596:333728 359.85931:0 360.86267:0","","0","1.6","1.4","2.4","1.8","3.3","5.2","6.7","5.9","5.2","4.3","3.2","1.4","2.2","1.8","3.3","2.5","3","11.1","13.5","6571.8","1.7","1.2","26","6.8","12.4","8.7","9.2","1311","5.7","4.7","12.5","21.2","2.3","7.6","14.9","1169.6","5.3","1.6","6.2","0","0","0","0","0","0","0","0","0","0"
"484","10.409","363.07901","Unknown","[M-H]-","similar chromatogram in higher mz_487","0.58","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","2655.15","190715_Std_4uMStdsMix2InMatrix_2","363.07901:285431 364.08236:0 365.08572:0","","0","1805.2","1593.7","1855.9","84.3","811.3","5.2","1645.5","1998.8","1569.4","68.4","22.5","63.2","16.8","0","60.7","1599.9","49.3","42.4","0","0","38.9","1764.5","2608.7","3698.9","118.5","33.6","1082.8","1132.2","66","2629","0","0","0","1425.2","2353.7","1973.9","1199.6","1742.6","4160.5","5006.2","5480","3811.5","5564.1","3972.1","4686.2","4114.1","5708.6","73.5","109.1"
"485","13.025","367.03616","w/o MS2:Ingalls_Guanosine Monophosphate, 15N5","[M-H]-","","0.62","False","13.85","367.03589","","","","","530","True","True","False","","False","False","null","null","100","100","null","null","null","1767.8","190715_Smp_FK180310S62C1-25m_C","367.03616:155383 368.03951:0 369.04287:0","","2627.3","2322.3","1192","86.8","8","4.2","4.2","2689.2","2160.7","1633.7","64.4","51.9","10.4","57.4","1708.3","42.6","1507.9","34.9","3107.7","2564.8","1454.3","1866.6","1513.8","1885.9","38.6","1735.7","46.4","70.5","33.6","0","59.2","2774.6","2604.8","2024.8","1513.3","2625.3","1526.9","43","2387.1","2487.3","11.8","0","2158","1676.5","0","11.1","1797","1229.2","49","0"
"486","8.11","374.8685","Unknown","[M-H]-","ion correlated with 489","0.46","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","2109.51","190715_Smp_FK180310S62C1-DCM_B","374.8685:487708 375.87185:160258 376.87521:528132","","0","0","8.9","5.9","3.9","4.7","1.2","2285.5","8.1","25.5","7.2","6.2","3.3","5.9","4.8","6.2","737.4","1412.7","1469","28.9","9187.4","19","3156.4","8198.4","10.9","3238","6.2","11.8","2.7","12.4","10.8","4931.9","21","21.4","18.1","3094.7","2197.6","2922.9","3152.8","2434.4","0","0","0","0","0","0","0","3.2","0","0"
